image_name,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,label
Im018_1.tif,12.392692120622437,23.8388671875,15.185356882295537,22.914794921875,2.516810554474693,3.520904541015625,2.7637858706225327,3.4588623046875,0.3510361654010801,0.27144881485500294,0.3326632457026711,0.2746971866685687,0.048236296669134454,0.04153841491403928,0.04638857385567498,0.041678074427443354,0.9818305561964659,0.9650492592684093,0.9777269660578725,0.9664040191643605,1
Im019_1.tif,12.523011916342297,25.564498901367188,16.698033195524975,24.41522216796875,2.587214250972749,3.6714324951171875,2.900611016536922,3.603485107421875,0.33805282216159294,0.26052556919967856,0.3182044212357714,0.2632428240542792,0.043374098543158934,0.0372685185319731,0.04169597323861136,0.03739020938847548,0.9848880131035725,0.9691607392530935,0.979879760728955,0.9705466830729662,1
Im020_1.tif,10.117293895914287,20.093002319335938,13.79448869163403,20.736953735351562,2.3135487597276096,3.2395172119140625,2.5905125243190343,3.2632598876953125,0.36658620780645595,0.2845483758580038,0.34548463917356753,0.2867432835364236,0.05321775401170486,0.045768046576559425,0.05049844647719237,0.04583412595536763,0.9881690873066346,0.9765032993755336,0.9838418031478366,0.9757502653529301,1
Im021_1.tif,12.81064567120603,24.045761108398438,16.448641172178707,25.185440063476562,2.599252188715934,3.5903778076171875,2.8921297422178625,3.6394195556640625,0.34053903510630856,0.26343291884985526,0.3185651887481703,0.26266919961834256,0.04518603192313635,0.039007471484686376,0.043345629596080446,0.03882222636173307,0.9822107432049572,0.9665832678658318,0.9771594526784828,0.9649997396522065,1
Im022_1.tif,11.472610651750825,22.5467529296875,14.169063107976475,21.565933227539062,2.4248844844357804,3.432708740234375,2.677574781128378,3.3712615966796875,0.3635553098611233,0.2762473197612041,0.33822083384420115,0.2775325059334772,0.051637061496702094,0.044227292788735745,0.049302266685608796,0.044228954995251965,0.9852829441478901,0.9710861974995192,0.9818063198398899,0.9723439474306236,1
Im023_1.tif,10.21318701361861,19.366485595703125,13.373920841439498,20.662826538085938,2.305477869649792,3.211669921875,2.580845695525267,3.2837677001953125,0.37148376095010344,0.2869197899678132,0.3466574095061944,0.28474296686971684,0.05875530250128544,0.05052003134237575,0.05597585676526435,0.05034431364278479,0.987135433924584,0.9756292732473657,0.983154337461269,0.9739976673157418,1
Im024_1.tif,10.934931298638007,23.189926147460938,15.301450024318806,22.493560791015625,2.39304170719842,3.4425201416015625,2.731471911478579,3.425506591796875,0.3599081309557229,0.2750789463418769,0.3347521855284299,0.27501002380992995,0.047224125503463076,0.04029325302068124,0.04491179470944249,0.04031105668003257,0.9854198847111909,0.9690804890926481,0.9795973859245108,0.9700091549236186,1
Im025_1.tif,10.78856842885382,23.010587177579595,14.763062812673814,20.852694072420793,2.37435153162058,3.4337022569444824,2.6952164782904,3.3223121279762173,0.36230539261809436,0.2745645772977282,0.33545264643270456,0.279861359680681,0.050212721995081734,0.04273207433103659,0.04762796873095067,0.04305083747278703,0.9871517391305162,0.9726174926525907,0.9824178938970786,0.9751852716955615,1
Im026_1.tif,10.515077821011559,21.059280395507812,13.563320768482315,20.452926635742188,2.3377614299610787,3.3065948486328125,2.5893117704279867,3.2719879150390625,0.3695838747161474,0.2845312370224824,0.34558280986975787,0.28541447917389745,0.054786752144650445,0.04718369425180164,0.05243096444166451,0.0472237470910109,0.9858540702346222,0.9716809403465221,0.9817547722755917,0.9724961919250058,1
Im027_1.tif,11.787892144941486,24.4783935546875,16.18398893482473,23.4609375,2.4786752188715786,3.54791259765625,2.8045811040855657,3.490478515625,0.3528381768518934,0.27018868164956833,0.3277565543991033,0.271888039167768,0.05064134981476781,0.043517673164292316,0.0484104094853707,0.043591820706639105,0.9828631747550043,0.9644211886451706,0.9764624733724703,0.965900046555902,1
Im028_1.tif,9.110484557392928,18.305084228515625,12.169367096303349,17.872283935546875,2.211895063229558,3.12982177734375,2.476547300583637,3.121490478515625,0.3763247318794527,0.28945341384285656,0.35310108998014816,0.2880632182497825,0.05153522429630189,0.04412097657117612,0.04935531810337919,0.04415384064171767,0.9887914063806954,0.97749591024772,0.9850238838047823,0.9780283234787827,1
Im029_1.tif,9.960223127431808,19.3189697265625,12.784198686770253,19.5867919921875,2.288530520428001,3.20233154296875,2.533894698443555,3.21270751953125,0.37112047185289804,0.2869903763741464,0.34884259233882753,0.2886531034530574,0.05365435088947993,0.04607398874371772,0.05137814845225252,0.04619964723685875,0.9869068439672507,0.9746202900005643,0.9831948524496176,0.9742685628771643,1
Im030_1.tif,11.83300401264576,22.474212646484375,13.703915369649662,21.225051879882812,2.4513466682879193,3.410888671875,2.6206833657587327,3.3161773681640625,0.36474916142835345,0.28135817711750966,0.34501027286349845,0.2871585559920498,0.05561680988666975,0.04785216949038986,0.05330324250804578,0.0481557519615902,0.9844094824387658,0.9704265795342626,0.9819725699791767,0.9720702696761047,1
Im031_1.tif,11.291631201361756,22.786941528320312,14.13106456712043,21.069595336914062,2.3720361138132136,3.3269805908203125,2.5915156857976442,3.2751312255859375,0.3690100885083883,0.2867029205477796,0.34680878579757796,0.2861761593995398,0.05286187875995061,0.04532942080880989,0.05031828589817489,0.04532649937955732,0.9871008381567895,0.9739864298805696,0.9838502867668789,0.9759471720013192,1
Im032_1.tif,9.946513253890947,20.729278564453125,14.447501215953082,20.63134765625,2.3038515321011492,3.29925537109375,2.646643968871553,3.26910400390625,0.36686998591189474,0.2825499968769796,0.34523936726012394,0.2873521676601949,0.05250093145939606,0.04503312795122941,0.04993850411696906,0.045019773908776206,0.9889046052770007,0.9768861313027507,0.9838789371976614,0.9769951632938698,1
Im033_1.tif,9.634362840466835,18.841690063476562,12.820768482490069,19.570587158203125,2.21923638132294,3.1365814208984375,2.5187864785991922,3.180511474609375,0.3799133792795718,0.29149174537711675,0.35252831473314117,0.2924328786013051,0.05351141517585048,0.045835157154021276,0.05074598361555333,0.04575107384308019,0.9860818500737486,0.9727999622713019,0.9814638113762257,0.9717478285931698,1
Im034_1.tif,10.394424854085505,19.169235229492188,13.686101653696303,21.316482543945312,2.356091926070024,3.2515716552734375,2.66488326848247,3.3911590576171875,0.36035260758654253,0.2772108211567632,0.3317178952177465,0.27239756857454217,0.04408721911538517,0.03789763791281367,0.04195432920350107,0.03749206814227269,0.9858654197755821,0.9739350227572852,0.9813788614871617,0.9710155598820384,1
Im035_1.tif,11.764150656614587,25.7666015625,17.60846303501909,24.6717529296875,2.5247902480544577,3.620574951171875,2.907709143968842,3.593994140625,0.33933000867103014,0.2637632458268848,0.3198370196187383,0.2630861625100455,0.04267209677801792,0.03669408200417863,0.04082073293446587,0.03664013685377093,0.9843339345804989,0.9656127716743019,0.976524799954119,0.9670738490953706,1
Im036_1.tif,12.33763983463024,24.898239135742188,16.99917923151724,24.867599487304688,2.5713460603112654,3.6156463623046875,2.8982551070038545,3.6226959228515625,0.34079646443476325,0.2647998669488997,0.31941928353421334,0.2637101868250181,0.044730029457273876,0.03842257012998493,0.042792880376865995,0.03845931092417568,0.9852776448104357,0.9702765560695974,0.9797062646511489,0.9703133246565468,1
Im037_1.tif,11.240074781128286,23.374160766601562,15.772601532100918,22.857223510742188,2.499407222762624,3.5699005126953125,2.837016658560279,3.5387725830078125,0.3396568448761708,0.2599984581442276,0.32088118712483543,0.26240134046669356,0.04474604525887936,0.038520904407932946,0.04302784434135753,0.038585504257170423,0.9874918868235784,0.9739937846812177,0.9824635367467605,0.9745691194195394,1
Im038_1.tif,11.775611016536804,22.26568603515625,14.92825875486363,23.161163330078125,2.474084995136165,3.417327880859375,2.7254681420233235,3.470062255859375,0.354448137771808,0.2759320694829073,0.3349522081777663,0.274776176888034,0.049402714166712235,0.04278931214289532,0.04774115986222175,0.04276572701228055,0.9841880478182232,0.9701321995141999,0.9799617281611792,0.9689303735795789,1
Im039_1.tif,12.064597519455083,24.760879516601562,15.687469601167063,22.853057861328125,2.50325267509726,3.5683441162109375,2.759636429961054,3.42559814453125,0.35309095764558796,0.2707754461444521,0.33633917754515374,0.27941954212053055,0.05128992541177676,0.04418434197810219,0.04962024119007411,0.044715712774297756,0.9858139460788682,0.9708756559984627,0.981564868560004,0.9731196038247933,1
Im040_1.tif,11.445449294746924,24.080810546875,16.415080860894676,24.098648071289062,2.4871260943579636,3.526947021484375,2.8137615515563925,3.5545806884765625,0.34652622425754936,0.2676554884796832,0.32810295583227866,0.26511491192423114,0.0426911088493732,0.03653758222627066,0.04098574967437098,0.03628914912360275,0.982723887594216,0.963629140782484,0.9752211975586356,0.9636017816886682,1
Im041_1.tif,13.38734192606985,26.319610595703125,16.552483584630103,25.791122436523438,2.613144455252893,3.64776611328125,2.8473826605058044,3.6414031982421875,0.3413149755225434,0.26278812792005285,0.3225424822357169,0.2620390344025322,0.041738034547786636,0.03570885928367384,0.04010307603156359,0.035656146547709044,0.9805655095613145,0.961770774967976,0.9759499254236739,0.9625380126456076,1
Im042_1.tif,10.422710967898723,19.5228271484375,13.427635578793604,20.613250732421875,2.324005958171188,3.22979736328125,2.6014561040855773,3.2816162109375,0.36888658692411186,0.2833905472718003,0.34386429694081166,0.2845225317128044,0.05594057066335375,0.04805679853623075,0.053271588669397754,0.04815874591118797,0.9866748949437417,0.9750623362014513,0.982840538254793,0.9736696924055466,1
Im043_1.tif,11.81487110894926,24.743637084960938,15.111502918287686,22.375839233398438,2.3469114785992016,3.4163665771484375,2.6566451848248813,3.2885589599609375,0.3788820955896431,0.2847952417395164,0.34508380571429176,0.29140739338672833,0.05994107068452975,0.05106123892436208,0.05629837858442766,0.05152951128098519,0.988263751274625,0.9754541369803981,0.9849950566414821,0.9778025149882718,1
Im044_1.tif,12.948093993190549,26.68170166015625,17.01450024319037,24.405609130859375,2.536615393968841,3.597198486328125,2.804049124513577,3.468719482421875,0.3554183628474736,0.2785697616660533,0.34022783323410777,0.28341287394816334,0.05676461191431713,0.04917178335141883,0.05485473253641609,0.0495396097710524,0.9833228844615248,0.9656275378171324,0.9780887507223335,0.968559609854683,1
Im045_1.tif,12.108083049610677,24.4034423828125,15.534016293774089,23.09912109375,2.456180082684793,3.481597900390625,2.76103477626455,3.442169189453125,0.36214334096383155,0.2781843592191812,0.33377225330875954,0.2784701737689232,0.052569210130708394,0.04528442403995551,0.05009049232788766,0.04530390619923846,0.9885809999823368,0.976993555374894,0.9853574237025005,0.97822319031518,1
Im046_1.tif,9.76325389105047,20.28326416015625,13.74101714494146,20.089035034179688,2.2924975680933715,3.287872314453125,2.632523711089468,3.2772979736328125,0.36406699290162736,0.2804818311945688,0.3382721645725281,0.2804371473145776,0.0473159856998297,0.0406238042788416,0.045069999950174085,0.04067421062330846,0.9882305444996572,0.9755564366903858,0.9834314873501867,0.9757907339797687,1
Im047_1.tif,10.969585967898674,21.835479736328125,14.9407526750971,21.69793701171875,2.4446285262645713,3.451995849609375,2.763892266536937,3.429534912109375,0.347429436400171,0.26684552166096026,0.32457582667952095,0.26978711508112974,0.04438745645449399,0.038088254369054456,0.04234498608054255,0.03821396705053073,0.9862181877488987,0.9725739824796245,0.9812419302152898,0.9727465743168688,1
Im048_1.tif,9.999331225680798,19.595230102539062,13.512858706225458,20.370834350585938,2.355179961089482,3.3022003173828125,2.655672422178971,3.3506927490234375,0.35160171093755566,0.2723157285818434,0.3303276904863371,0.27105969788144685,0.041662114509460564,0.03582977795416672,0.040079437185227156,0.03565042264144113,0.9868591689495178,0.9742493753040098,0.9822469833782096,0.9732301463979807,1
Im049_1.tif,9.132858098248953,18.670166015625,13.102033681906445,19.041229248046875,2.2059672908560155,3.1566162109375,2.5647039153696185,3.188629150390625,0.37615122955346736,0.28979085473235316,0.345792942095268,0.2865934890276738,0.05213851337067447,0.04468145511330394,0.04942111668352048,0.04448721736304428,0.9888121471374051,0.9771435217437421,0.9839644620351737,0.9766893933544616,1
Im050_1.tif,10.010214007781977,19.81439208984375,12.81541828793758,18.997817993164062,2.275687013618661,3.19219970703125,2.509666828793748,3.1446990966796875,0.3737334907369523,0.2909503868485247,0.35359379910652533,0.29386173866972076,0.058389306173323434,0.05024565396935325,0.05578009883390354,0.050418323705414866,0.9886100826383232,0.9774803027595769,0.9854222897252096,0.9784085308570613,1
Im051_1.tif,10.650276629377293,20.338546752929688,12.72665369649789,19.36480712890625,2.3670507052529017,3.2985382080078125,2.568184581712034,3.242889404296875,0.36208228150558064,0.28088149881514407,0.3436349202653711,0.28310466035091486,0.0522596738138257,0.04486314936291744,0.05007478336505063,0.045140531154834095,0.9869049715366769,0.9749879153022974,0.9843624082706993,0.9761857151793748,1
Im052_1.tif,10.604222397859822,23.32110595703125,15.508694066147662,21.53887939453125,2.3572318822957063,3.4136962890625,2.6698686770427775,3.280975341796875,0.3639964697440497,0.27782024323027976,0.3436070612779486,0.28548708990833904,0.04632537497803239,0.03960470802935908,0.04454687301482112,0.04014916082112172,0.9855822835020532,0.968289220107653,0.9788952766673138,0.9707128876804438,1
Im053_1.tif,10.543576726653571,20.567092895507812,13.710770306420045,21.11767578125,2.338263010700372,3.2607269287109375,2.598051434824874,3.3011474609375,0.36776202632507204,0.28652544381614037,0.34371508593044964,0.2846479908173181,0.05546253798297079,0.04803872727494118,0.05310366330484323,0.04809718565422901,0.9857899150664711,0.9722905690226957,0.981560501954342,0.9715490035571207,1
Im054_1.tif,11.553091561283898,23.241790771484375,13.476319309338308,20.55633544921875,2.4186983219844165,3.451690673828125,2.5787025778209776,3.250030517578125,0.36672413705746637,0.27860672989114105,0.3476671147637187,0.28858092487688464,0.054743319229291376,0.046849904694009875,0.0522743759665588,0.04753985256010305,0.988359834036737,0.9765899613556158,0.9864191240942773,0.9792945409761655,1
Im055_1.tif,10.047528574902625,20.261581420898438,13.218582806420077,19.507614135742188,2.283666707198431,3.2994842529296875,2.5868646643968574,3.2113494873046875,0.37466027770667054,0.2802114031621212,0.3448486164067782,0.2871948270730888,0.050286710214365295,0.04305404358055076,0.04796942901316301,0.043322380012711,0.9890496506033509,0.9778814269136654,0.9855662091321131,0.9787041492791236,1
Im056_1.tif,12.60891901750958,26.660354614257812,17.682377796692357,25.718505859375,2.4787208171206063,3.5260772705078125,2.7571285262645646,3.462677001953125,0.36024763390770215,0.2767105966648494,0.33979019258273147,0.2794557318527009,0.05558272357303928,0.04726912292431464,0.05313579869833788,0.047715639948203936,0.9808181348928438,0.9594705597742526,0.9731000252214693,0.9609024715735697,1
Im057_1.tif,9.977960846303414,20.94091796875,14.24454340953291,20.690536499023438,2.26699294747081,3.241943359375,2.583976775291809,3.2250823974609375,0.37359818135223627,0.2882751998326345,0.3492517688033313,0.2886601218750905,0.06723680306052246,0.057776345445146454,0.06378809700157793,0.05777225801400049,0.9847740394687275,0.9680692305174579,0.9782557546761086,0.9684517727502373,1
Im058_1.tif,11.824294747081597,23.761871337890625,15.701635457198268,23.333404541015625,2.4482307879377285,3.455230712890625,2.738357247081682,3.4544677734375,0.3603086261465324,0.2776018279303281,0.3395776309737044,0.2757431367835464,0.060194654229538284,0.05196283664675474,0.05817488098312741,0.05202797341697846,0.9844979832058178,0.9687911517864093,0.979385543673315,0.969353980505612,1
Im059_1.tif,11.465117339494046,22.665542602539062,14.682347397859745,21.793060302734375,2.3970543531128246,3.3446807861328125,2.639849829766499,3.3338623046875,0.368848115459828,0.2853901262166782,0.34571325825564847,0.28413292876593194,0.06329277234574641,0.054275534144266745,0.0601388182623987,0.0542500586098061,0.9819437492394218,0.9643362644423519,0.9768792441636633,0.965708582147704,1
Im060_1.tif,13.290050462062144,27.25323486328125,18.02757174124481,26.884170532226562,2.5882934095330463,3.6751708984375,2.9101410505836216,3.6566314697265625,0.3427949147301712,0.2639558349832177,0.32248813677044136,0.26254494283927815,0.05082279597036243,0.04388197069114504,0.048892366807874864,0.04366201239276269,0.9822833291347338,0.9636881349188303,0.9759692014943993,0.9641794676376363,1
Im061_1.tif,13.290628039883105,26.536819458007812,16.579675340466686,25.427337646484375,2.5823960359921907,3.6868438720703125,2.859405398832659,3.60650634765625,0.3512924829037385,0.26549846382942716,0.3250784138129156,0.2690496974154994,0.05404148793439897,0.04616868451232792,0.05166236002920358,0.0463713633067764,0.982833603219991,0.9657529611439332,0.9785905836621429,0.9671852395589612,1
Im062_1.tif,10.277814931906562,22.43023681640625,15.372188107976477,21.8756103515625,2.3562743190661304,3.367095947265625,2.673683730544721,3.345428466796875,0.35741169730350497,0.2776881036539446,0.33893188786082024,0.2764178136462819,0.05829687940070612,0.05047640517840115,0.056012042473186426,0.05029427656306571,0.984832682735923,0.9669337049540588,0.9773132235320433,0.9677514175432841,1
Im063_1.tif,11.785901021400647,23.782196044921875,15.856107125486162,23.6373291015625,2.4292619163423885,3.410491943359375,2.7007386916342107,3.41107177734375,0.3609266924044199,0.2813220364878291,0.3410264599928279,0.27869506626404483,0.058389477295377024,0.05068230043903713,0.05633643829919699,0.05050833892105393,0.9831795117194463,0.9661094812104071,0.9773831931379731,0.9663162198244444,1
Im064_1.tif,13.788424124513478,26.206939697265625,16.806025048637917,25.767623901367188,2.6435432879377254,3.675872802734375,2.869315418287897,3.6431121826171875,0.3416762545807621,0.26230593990990525,0.3250913074117899,0.26229294604883474,0.05313792688937037,0.045667466645747154,0.05096493490745728,0.04563797949835791,0.9815992438627088,0.965049944530067,0.9775823896602932,0.9656358860162562,1
Im065_1.tif,13.061208049610725,28.000320434570312,18.926556420233048,27.594253540039062,2.536919382295693,3.6633453369140625,2.8998662451361668,3.6245269775390625,0.3550184637187631,0.26717161692151264,0.32641308513445405,0.2690283912036441,0.0560208321465249,0.04779674957225575,0.05312062933571226,0.047894215550326066,0.9825818348757562,0.9626764584149078,0.9747721518756762,0.9632174957114727,1
Im066_1.tif,13.26456104085588,26.346633911132812,17.994832198443255,27.44683837890625,2.673212548638111,3.7546844482421875,3.0196072470816873,3.824615478515625,0.33070267361249,0.25205806187393287,0.30795598768415333,0.2516368021210363,0.04525427317456839,0.03897113994171379,0.0432292911371966,0.0387811782599561,0.987292925492448,0.9747522561086892,0.982746821462933,0.9736980169394428,1
Im067_1.tif,16.050522859921944,31.134597778320312,19.32903696498023,30.880447387695312,2.8425340466925912,3.9524688720703125,3.0344114785992016,3.9369659423828125,0.32821741348896266,0.251467206760135,0.3120295464314481,0.251468088289243,0.04860496013206139,0.041783302601319745,0.04678592436008364,0.04180449300487987,0.979158203038593,0.9595659851105978,0.9749056277011549,0.9598965266945072,1
Im068_1.tif,13.018710481517372,28.215713500976562,18.84308122568055,26.751129150390625,2.61130532587546,3.7641448974609375,2.967686040856001,3.664398193359375,0.3386325253251921,0.2560451812540618,0.3158260912138416,0.2619637455239201,0.05139261954952385,0.04400098109226757,0.04883960719341753,0.04457094244089711,0.9861154797690862,0.969913206822932,0.9799020170266848,0.9714754887042144,1
Im069_1.tif,13.511931541828607,25.379486083984375,15.709508754863592,25.471588134765625,2.5704796935797485,3.5462646484375,2.738144455252891,3.540924072265625,0.3529596877696404,0.2723974972392077,0.3350801150191114,0.27296823525913433,0.05913359250040874,0.050964079073767495,0.056964332336953506,0.05103825334019651,0.9806931636052422,0.9637674182659044,0.9775662234244433,0.9636358938681167,1
Im070_1.tif,11.809520914396737,24.093307495117188,15.582259241244921,23.085189819335938,2.3995926556420066,3.4162139892578125,2.6969236381322683,3.3715057373046875,0.36613480499801526,0.28313786396448254,0.344322039189892,0.2834137006572533,0.06122473763122158,0.0529774872288894,0.058769346691398,0.05312742563453161,0.9865264454009672,0.9725290529652675,0.9822412280229492,0.9736783275522617,1
Im071_1.tif,16.75273589494142,30.856643676757812,19.244513010700068,30.735275268554688,2.95069309338518,4.0342864990234375,3.135138010700345,4.0085296630859375,0.31579031562014004,0.24550103930607894,0.30060236405823854,0.2452073024100996,0.04377634956608121,0.037913472990078495,0.042572610113589225,0.03816852723559162,0.9792245222034291,0.9617296681594428,0.9761418863343875,0.9618801269988114,1
Im072_1.tif,9.909700267509608,20.04547119140625,13.638345087548446,20.274246215820312,2.2004347033073746,3.14453125,2.5315843871595156,3.1547393798828125,0.3891517268410933,0.29730421927975587,0.356224283014601,0.29826416244907555,0.07057791327944758,0.06025308909086207,0.0665219434449912,0.06033640666580697,0.9856597671322018,0.9709949216376521,0.9802374779576789,0.970663757976016,1
Im073_1.tif,13.65322531614766,27.580245971679688,18.07069248540822,26.966354370117188,2.6439840710116362,3.7290496826171875,2.943290977626419,3.7121429443359375,0.34041689862810615,0.2624671689083183,0.3189018959887267,0.2600015905964126,0.04934955804575038,0.04229712245371683,0.047108785696862845,0.04227755166538125,0.98346301337726,0.9665864600770803,0.9781019749961614,0.9673299575430518,1
Im074_1.tif,10.19554049124502,15.633453369140625,9.41860712548631,16.138275146484375,2.2361837305447363,2.87066650390625,2.2919959873540776,2.919586181640625,0.3804744767115342,0.30935928979302135,0.3566396204486708,0.3059086089103234,0.05638486285005984,0.04978330120291173,0.05427260171469401,0.049402277845458024,0.9614478239081702,0.9408383673654906,0.964346038184844,0.9389270502534349,1
